id,status_group
8931,functional
8932,functional needs repair
8933,non functional
8934,functional
8935,functional
8936,non functional
8937,functional needs repair
8938,functional
8939,functional needs repair
8940,functional
8941,functional
8942,functional
8943,functional
8944,non functional
8945,functional
8946,functional
8947,functional
8948,functional needs repair
8949,functional needs repair
8950,functional
8951,functional
8952,non functional
8953,functional
8954,functional
8955,non functional
8956,functional
8957,functional needs repair
8958,functional
8959,non functional
8960,functional
8961,functional
8962,functional
8963,functional
8964,non functional
8965,functional
8966,functional
8967,functional needs repair
8968,functional needs repair
8969,functional needs repair
8970,functional
8971,functional needs repair
8972,non functional
8973,functional
8974,non functional
8975,non functional
8976,functional
8977,functional
8978,functional
8979,functional
8980,functional
8981,non functional
8982,functional
8983,non functional
8984,non functional
8985,non functional
8986,non functional
8987,functional needs repair
8988,functional
8989,functional
8990,functional
8991,functional needs repair
8992,non functional
8993,non functional
8994,functional
8995,non functional
8996,non functional
8997,functional needs repair
8998,functional
8999,functional
9000,functional needs repair
9001,non functional
9002,functional
9003,functional needs repair
9004,non functional
9005,functional needs repair
9006,functional
9007,functional needs repair
9008,non functional
9009,functional
9010,functional needs repair
9011,functional
9012,functional needs repair
9013,functional needs repair
9014,functional
9015,non functional
9016,functional
9017,functional needs repair
9018,non functional
9019,non functional
9020,non functional
9021,non functional
9022,non functional
9023,functional
9024,non functional
9025,non functional
9026,non functional
9027,functional
9028,functional needs repair
9029,non functional
9030,functional
9031,non functional
9032,functional needs repair
9033,functional
9034,non functional
9035,functional
9036,functional
9037,non functional
9038,non functional
9039,non functional
9040,functional needs repair
9041,functional
9042,functional
9043,functional
9044,non functional
9045,functional
9046,functional
9047,non functional
9048,non functional
9049,functional
9050,functional
9051,non functional
9052,non functional
9053,functional
9054,non functional
9055,non functional
9056,functional
9057,functional needs repair
9058,functional
9059,non functional
9060,functional
9061,non functional
9062,functional
9063,non functional
9064,non functional
9065,functional
9066,non functional
9067,functional
9068,functional
9069,functional
9070,non functional
9071,functional
9072,functional
9073,functional
9074,functional needs repair
9075,functional
9076,non functional
9077,functional
9078,functional needs repair
9079,functional
9080,functional
9081,functional needs repair
9082,non functional
9083,functional
9084,functional
9085,non functional
9086,functional needs repair
9087,functional
9088,functional
9089,functional needs repair
9090,functional
9091,functional needs repair
9092,functional
9093,functional
9094,functional needs repair
9095,functional
9096,functional needs repair
9097,functional needs repair
9098,functional needs repair
9099,non functional
9100,non functional
9101,non functional
9102,functional
9103,functional
9104,non functional
9105,functional
9106,non functional
9107,non functional
9108,non functional
9109,functional
9110,functional
9111,functional needs repair
9112,functional
9113,functional
9114,functional
9115,non functional
9116,functional
9117,non functional
9118,non functional
9119,functional
9120,non functional
9121,non functional
9122,functional
9123,functional
9124,non functional
9125,non functional
9126,functional
9127,functional needs repair
9128,functional needs repair
9129,non functional
9130,functional
9131,functional
9132,non functional
9133,non functional
9134,non functional
9135,non functional
9136,non functional
9137,functional
9138,functional
9139,functional
9140,non functional
9141,non functional
9142,functional
9143,functional
9144,functional
9145,functional
9146,functional
9147,functional
9148,non functional
9149,functional
9150,non functional
9151,non functional
9152,functional needs repair
9153,non functional
9154,functional
9155,functional
9156,functional
9157,functional
9158,functional
9159,functional needs repair
9160,functional
9161,functional needs repair
9162,functional needs repair
9163,functional
9164,non functional
9165,non functional
9166,non functional
9167,non functional
9168,non functional
9169,non functional
9170,functional needs repair
9171,non functional
9172,functional needs repair
9173,non functional
9174,functional
9175,functional
9176,functional
9177,functional
9178,functional
9179,functional
9180,functional
9181,functional needs repair
9182,functional needs repair
9183,functional needs repair
9184,functional
9185,functional
9186,non functional
9187,functional
9188,functional
9189,functional
9190,functional
9191,functional
9192,non functional
9193,non functional
9194,functional
9195,functional
9196,non functional
9197,functional
9198,functional
9199,non functional
9200,functional needs repair
9201,non functional
9202,non functional
9203,functional
9204,functional
9205,non functional
9206,functional
9207,functional
9208,functional
9209,functional
9210,functional
9211,functional
9212,non functional
9213,functional
9214,non functional
9215,non functional
9216,non functional
9217,non functional
9218,functional
9219,functional
9220,non functional
9221,non functional
9222,functional
9223,functional needs repair
9224,functional needs repair
9225,functional
9226,functional
9227,functional needs repair
9228,functional
9229,functional needs repair
9230,functional
9231,functional
9232,functional
9233,functional
9234,functional
9235,functional
9236,functional
9237,functional
9238,functional
